district,district_en,community,title,layout,bedrooms,area_sqm,orientation,decoration,decoration_en,floor_level,floor_level_en,total_floors,build_year,property_age,building_type,building_type_en,total_price_wan,total_price_yuan,unit_price_yuan_sqm,tags,listing_url
qingpu,Qingpu,招商虹桥公馆二期北区,看过房的人都说想住进来！选房不将就，心动只需一眼！,3室2厅,3.0,102.62,南,精装,Fully Furnished,高,High,18.0,2022.0,3.0,板楼,Slab,670.0,6700000.0,65290.0,近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113120811.html
qingpu,Qingpu,金地格林郡,店长推荐⭐⭐⭐⭐⭐金地复式小高层，边套户型采光好,3室2厅,3.0,89.11,南,精装,Fully Furnished,中,Mid,11.0,2008.0,17.0,板楼,Slab,228.0,2280000.0,25587.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115517242.html
qingpu,Qingpu,合生御廷园(公寓),合生御廷 地铁口 通勤方便 电梯洋房 带阁楼  视野开阔,1室1厅,1.0,80.03,南,简装,Basic Furnished,高,High,8.0,2012.0,13.0,板楼,Slab,225.0,2250000.0,28115.0,VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113165356.html
qingpu,Qingpu,首创禧悦(一期),首创洋房地铁口 带产权车位底价 看房有钥匙,3室2厅,3.0,103.0,南,简装,Basic Furnished,中,Mid,8.0,,,板楼,Slab,382.0,3820000.0,37088.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115352493.html
qingpu,Qingpu,西虹桥壹号,地铁口 次新房  景观楼层 钥匙房,3室2厅,3.0,93.45,南,精装,Fully Furnished,中,Mid,17.0,2019.0,6.0,板楼,Slab,318.0,3180000.0,34029.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115093394.html
qingpu,Qingpu,万科天空之城三期星之屿,家门口就是商场地铁、边套、一梯一户，高区，定制柜,3室2厅,3.0,102.48,南,精装,Fully Furnished,中,Mid,14.0,2021.0,4.0,板楼,Slab,655.0,6550000.0,63915.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115626745.html
qingpu,Qingpu,仁恒西郊花园,近地铁，177户型，高区唯 一 一套在售,4室2厅,4.0,177.0,南,精装,Fully Furnished,中,Mid,18.0,2015.0,10.0,板楼,Slab,1050.0,10500000.0,59323.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115503012.html
qingpu,Qingpu,葛洲坝玉兰花园,小区2019年次新小区 地下车位充足 小区自带会所,3室2厅,3.0,130.44,南,精装,Fully Furnished,低,Low,10.0,2018.0,7.0,,Unknown,495.0,4950000.0,37949.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115667002.html
qingpu,Qingpu,同润朱韵澜庭,装修3件套+近古镇+近兰生+近万达+花园,3室2厅,3.0,93.86,南,精装,Fully Furnished,低,Low,8.0,2024.0,1.0,板楼,Slab,319.0,3190000.0,33987.0,甄选房|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115677521.html
qingpu,Qingpu,富力桃园C区,近地铁，中区两房，装修保养好，配套成熟，钥匙在手,2室2厅,2.0,82.5,南 北,精装,Fully Furnished,中,Mid,12.0,2012.0,13.0,板楼,Slab,255.0,2550000.0,30910.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115759902.html
qingpu,Qingpu,瑞和明庭西区,大虹桥徐泾 精装修三房 随时看房 房东诚意出售！！！,3室1厅,3.0,84.73,南,精装,Fully Furnished,低,Low,18.0,2014.0,11.0,,Unknown,272.0,2720000.0,32102.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115190295.html
qingpu,Qingpu,城东新村（二区）,东方东门敲门砖，边套全明一居室，精装修好楼层,1室1厅,1.0,37.41,南,精装,Fully Furnished,低,Low,6.0,1994.0,31.0,板楼,Slab,115.0,1150000.0,30741.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115708459.html
qingpu,Qingpu,旭辉百合宫馆,南北双阁楼、别墅社区、满五年、看房方便,4室2厅,4.0,91.06,南,简装,Basic Furnished,高,High,14.0,2013.0,12.0,板楼,Slab,290.0,2900000.0,31848.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115754079.html
qingpu,Qingpu,中骏雍景湾(东区),联排别墅，精装临河，亲水平台，带电梯,3室2厅,3.0,146.34,南,精装,Fully Furnished,低,Low,1.0,2018.0,7.0,板楼,Slab,588.0,5880000.0,40181.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107108754211.html
qingpu,Qingpu,万科锦源(公寓),业主诚意出售 品质小区 环境优雅 户型方正 近17号线,3室2厅,3.0,88.97,南 北,精装,Fully Furnished,中,Mid,8.0,2011.0,14.0,板楼,Slab,295.0,2950000.0,33158.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115405100.html
qingpu,Qingpu,隽苑,装修风格独特，格局风格很好的房子,3室2厅,3.0,87.99,南,精装,Fully Furnished,中,Mid,4.0,2017.0,8.0,平房,Bungalow,215.0,2150000.0,24435.0,VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111516424.html
qingpu,Qingpu,金地虹桥世家,5层电梯洋房，附近都是别墅，临河而居,3室1厅,3.0,93.75,南,精装,Fully Furnished,中,Mid,5.0,2019.0,6.0,板楼,Slab,545.0,5450000.0,58134.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115517387.html
qingpu,Qingpu,映虹桥,竹笋 四房设计 近协和宋小 小区环境优美 人车分流,4室2厅,4.0,123.16,南,精装,Fully Furnished,高,High,8.0,2022.0,3.0,板楼,Slab,499.0,4990000.0,40517.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107114296029.html
qingpu,Qingpu,玉兰清苑,185w，玉兰清苑，2012年电梯房，53平1房，高楼层,1室1厅,1.0,53.55,南,简装,Basic Furnished,,Unknown,11.0,2012.0,13.0,,Unknown,185.0,1850000.0,34548.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115385072.html
qingpu,Qingpu,绿地启航城,精装修三房，可拎包入住。配套齐全，业主诚意出售。,3室2厅,3.0,80.56,南,精装,Fully Furnished,高,High,18.0,2011.0,14.0,板楼,Slab,120.0,1200000.0,14896.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115352407.html
qingpu,Qingpu,南山雨果西区,满五年精装修，小区中 间位置，看房有密码随时,3室2厅,3.0,89.6,南 北,精装,Fully Furnished,中,Mid,11.0,2014.0,11.0,板楼,Slab,335.0,3350000.0,37389.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115728767.html
qingpu,Qingpu,新城盛景园B区,地铁站300米 小三房带院子 诚心出售 配套成熟 毓秀,3室1厅,3.0,88.29,南,简装,Basic Furnished,低,Low,11.0,2009.0,16.0,板楼,Slab,325.0,3250000.0,36811.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115462123.html
qingpu,Qingpu,崧泽华城和瑞东苑,精装修，拎包入住，楼层佳，视野好，看房方便，诚意卖,2室1厅,2.0,69.37,南,精装,Fully Furnished,中,Mid,18.0,2014.0,11.0,板楼,Slab,129.0,1290000.0,18596.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115048195.html
qingpu,Qingpu,葛洲坝玉兰花园,葛洲坝玉兰花园大3房2卫，房间面积大，层高比较高,3室2厅,3.0,129.69,南,精装,Fully Furnished,高,High,10.0,2018.0,7.0,板楼,Slab,480.0,4800000.0,37012.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115095727.html
qingpu,Qingpu,夏阳湖国际花园(东区),新上夏阳湖精装两房 拎包住 户型通透 诚意出售！,2室2厅,2.0,98.86,南 北,精装,Fully Furnished,低,Low,17.0,2004.0,21.0,板楼,Slab,280.0,2800000.0,28323.0,甄选房|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115630384.html
qingpu,Qingpu,城东新村（二区）,精装自住 中间楼层 看房方便 诚意出售,2室1厅,2.0,52.59,南 北,精装,Fully Furnished,中,Mid,6.0,1993.0,32.0,板楼,Slab,143.0,1430000.0,27192.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115366708.html
qingpu,Qingpu,中环境秋月一期,兰生复旦旁+电梯洋房+精装修+位置很好,3室1厅,3.0,88.61,南,精装,Fully Furnished,中,Mid,8.0,2022.0,3.0,板楼,Slab,275.0,2750000.0,31035.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115522588.html
qingpu,Qingpu,华科东路180弄,临河位置，视野采光都很好，业主诚意急售，离毓秀很近,1室1厅,1.0,63.2,东南,精装,Fully Furnished,高,High,7.0,2008.0,17.0,板楼,Slab,139.0,1390000.0,21994.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114903875.html
qingpu,Qingpu,盈中新村,盈中双南全明户型，可拎包入住，业主诚意出售！,2室1厅,2.0,54.71,南,简装,Basic Furnished,中,Mid,6.0,1987.0,38.0,板楼,Slab,128.0,1280000.0,23397.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115598930.html
qingpu,Qingpu,五浦汇盛青雅苑,一手动迁，税少，动迁小区里的爱马仕，楼层好,2室2厅,2.0,77.56,南,毛坯,Bare Shell,中,Mid,19.0,2020.0,5.0,,Unknown,225.0,2250000.0,29010.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115738796.html
qingpu,Qingpu,海上湾鹭居,海上湾鹭居 3室2厅 南,3室2厅,3.0,223.67,南,精装,Fully Furnished,,Unknown,3.0,,,独栋别墅,Villa,668.0,6680000.0,29866.0,VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115747460.html
qingpu,Qingpu,绿地朱家角1号二期,近古镇大淀湖精装下叠 四开间朝南 带南花园 户型方正,4室2厅,4.0,185.41,南,精装,Fully Furnished,低,Low,4.0,2017.0,8.0,板楼,Slab,488.0,4880000.0,26321.0,VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115478277.html
qingpu,Qingpu,海上湾鹭居,华为附近~精装花园洋房~品质住房,3室2厅,3.0,122.44,南,精装,Fully Furnished,中,Mid,6.0,2020.0,5.0,板楼,Slab,228.0,2280000.0,18622.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115133532.html
qingpu,Qingpu,龙湖紫都城北区,满五年v1，税费少，中间楼层，位置好，采光好，视野佳,3室1厅,3.0,118.15,南,精装,Fully Furnished,中,Mid,22.0,2015.0,10.0,板楼,Slab,339.0,3390000.0,28693.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115420696.html
qingpu,Qingpu,富绅时代公馆,近地铁，满五唯 一，临河景观，中高楼层，,3室2厅,3.0,102.15,南,精装,Fully Furnished,中,Mid,11.0,2017.0,8.0,板楼,Slab,390.0,3900000.0,38180.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115724559.html
qingpu,Qingpu,浩泽家园,店长推荐，业主诚售，装修好拎包入住,2室2厅,2.0,95.46,南,精装,Fully Furnished,高,High,6.0,2006.0,19.0,板楼,Slab,240.0,2400000.0,25142.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115743244.html
qingpu,Qingpu,首创禧悦丽苑,近17号线淀山湖大道站 平和边 精装拎包即住 河景房,3室2厅,3.0,81.91,南,精装,Fully Furnished,低,Low,12.0,2022.0,3.0,板楼,Slab,285.0,2850000.0,34795.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115149679.html
qingpu,Qingpu,海上湾闻涧,电梯洋房 位置好 楼层好 采光好 好边套 带车位 大三房,3室2厅,3.0,127.06,东南 南,简装,Basic Furnished,中,Mid,6.0,2017.0,8.0,板楼,Slab,275.0,2750000.0,21644.0,VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115450367.html
qingpu,Qingpu,佳乐苑,大三房带阁楼和露台、位置安静有车位、视野开阔,3室2厅,3.0,130.24,南,简装,Basic Furnished,高,High,6.0,2005.0,20.0,板楼,Slab,318.0,3180000.0,24417.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115795005.html
qingpu,Qingpu,海棠馨苑南区,店总聚焦好房，精装修拎包入住 即买即住全明二房急售,2室2厅,2.0,67.12,南 北,精装,Fully Furnished,中,Mid,18.0,2015.0,10.0,板楼,Slab,190.0,1900000.0,28308.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115451810.html
qingpu,Qingpu,臻水岸苑,业主自住精装  品质小区 人车分流带电梯  类独栋,4室3厅,4.0,415.59,南 北,精装,Fully Furnished,低,Low,3.0,2016.0,9.0,板楼,Slab,1300.0,13000000.0,31281.0,甄选房|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107112719368.html
qingpu,Qingpu,瑞和锦庭-东区,店长力荐！！！精装修大一房 随时看房 房东诚意卖！,1室2厅,1.0,56.65,南,精装,Fully Furnished,低,Low,18.0,2013.0,12.0,板楼,Slab,135.0,1350000.0,23831.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115694463.html
qingpu,Qingpu,招商虹桥公馆一期,凤凰楼层，位置安静，河景怡人，全屋智能进口定制家居,3室2厅,3.0,98.71,南 北,精装,Fully Furnished,高,High,18.0,2020.0,5.0,板楼,Slab,536.0,5360000.0,54301.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115208910.html
qingpu,Qingpu,东渡悦来城,万达茂 步行50米地铁 精装修 房东诚意卖 满五税,2室2厅,2.0,86.4,南,精装,Fully Furnished,低,Low,27.0,2020.0,5.0,板楼,Slab,237.0,2370000.0,27431.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113270916.html
qingpu,Qingpu,绿中海雅庭(别墅),新出联排别墅 小区环境好 交通方便！,4室2厅,4.0,246.15,南,精装,Fully Furnished,低,Low,1.0,2012.0,13.0,板楼,Slab,1038.0,10380000.0,42170.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111720946.html
qingpu,Qingpu,绿中海雅庭(公寓),户型嘴好的大平层 精装采光好 价格合适房东诚心出售,3室2厅,3.0,142.36,南 北,精装,Fully Furnished,高,High,6.0,2012.0,13.0,板楼,Slab,590.0,5900000.0,41445.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112029869.html
qingpu,Qingpu,上海大亨花园别墅,上海大亨花园别墅 5室2厅 东南 南 北,5室2厅,5.0,288.84,东南 南 北,简装,Basic Furnished,低,Low,2.0,1995.0,30.0,,Unknown,1500.0,15000000.0,51932.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112581242.html
qingpu,Qingpu,滨湖郡,满五年+大淀湖边+花园+地下室,3室2厅,3.0,241.69,南 北,精装,Fully Furnished,低,Low,3.0,2015.0,10.0,板楼,Slab,666.0,6660000.0,27556.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110269864.html
qingpu,Qingpu,康虹园,会展旁 公寓价格买别墅 拎包入住,4室2厅,4.0,215.15,南,简装,Basic Furnished,低,Low,1.0,2000.0,25.0,板楼,Slab,1150.0,11500000.0,53452.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112850737.html
qingpu,Qingpu,锦绣逸庭(别墅),地铁口800米 干挂石材外立面  边套南临河 诚意出售,5室1厅,5.0,304.95,南 北,其他,Other,低,Low,1.0,2014.0,11.0,板楼,Slab,1860.0,18600000.0,60994.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113134375.html
qingpu,Qingpu,文苑,税费少 环保材料装修 交通便利 采光通风好,3室1厅,3.0,90.53,南 北,简装,Basic Furnished,中,Mid,4.0,2009.0,16.0,板楼,Slab,330.0,3300000.0,36453.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109169656.html
qingpu,Qingpu,虹桥金茂悦二期,金茂品质住宅，金茂物业好服务吗，居家舒适三房,3室2厅,3.0,99.54,南,精装,Fully Furnished,低,Low,16.0,2021.0,4.0,板楼,Slab,420.0,4200000.0,42195.0,VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113762587.html
qingpu,Qingpu,龙湖滟澜山二期,临河位置，业主诚意出售，看房方便。,1室1厅,1.0,87.52,南 北,毛坯,Bare Shell,中,Mid,4.0,2010.0,15.0,板楼,Slab,298.0,2980000.0,34050.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113403462.html
qingpu,Qingpu,绿中海雅庭(公寓),斤邻学笑高短小区 绿中海雅庭房子户型方正 环境优雅,2室1厅,2.0,89.31,南,精装,Fully Furnished,高,High,6.0,2012.0,13.0,板楼,Slab,350.0,3500000.0,39190.0,VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107110761610.html
qingpu,Qingpu,海上湾闻涧,三开间朝南带车位，采光好，洋房毛坯改造随心意,3室2厅,3.0,118.61,南,简装,Basic Furnished,高,High,6.0,,,板楼,Slab,395.0,3950000.0,33303.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110902845.html
qingpu,Qingpu,西郊美德苑,户型正 | 装修好| 地理位置佳 | 采光好 | 视野好,2室1厅,2.0,84.36,南,精装,Fully Furnished,低,Low,21.0,2010.0,15.0,板楼,Slab,300.0,3000000.0,35562.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114499484.html
qingpu,Qingpu,淀湖山庄西区,诚心出售，满五，配套成熟、生活便利，,2室1厅,2.0,69.77,南,其他,Other,中,Mid,5.0,2008.0,17.0,板楼,Slab,210.0,2100000.0,30099.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112721213.html
qingpu,Qingpu,西郊半岛名苑,洋房底复+空调新风系统+地暖+业主置换+看房方便,5室2厅,5.0,254.47,东 东南 南 西南,精装,Fully Furnished,低,Low,5.0,2013.0,12.0,板楼,Slab,850.0,8500000.0,33403.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110014697.html
qingpu,Qingpu,康虹花园,会展旁花园洋房别墅小区 环境优雅,1室1厅,1.0,66.62,南,简装,Basic Furnished,低,Low,3.0,1994.0,31.0,板楼,Slab,305.0,3050000.0,45783.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106750552.html
qingpu,Qingpu,珠溪新苑,满五~高楼层房源~采光视野好~税费低,2室2厅,2.0,99.2,南,毛坯,Bare Shell,中,Mid,4.0,2010.0,15.0,板楼,Slab,200.0,2000000.0,20162.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110410700.html
qingpu,Qingpu,绿中海雅庭(别墅),低密度社区环境优雅使用率高面积大改善居住舒适空间,4室2厅,4.0,250.31,南,精装,Fully Furnished,低,Low,1.0,2012.0,13.0,板楼,Slab,1900.0,19000000.0,75906.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110134512.html
qingpu,Qingpu,绿中海雅庭(公寓),带产权车位、双阳台、双卫，品质洋房,2室2厅,2.0,88.48,南 北,精装,Fully Furnished,高,High,6.0,2012.0,13.0,板楼,Slab,330.0,3300000.0,37297.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111262999.html
qingpu,Qingpu,海盈新村,婚房精装修，楼层好，视野开阔，生活便利,2室1厅,2.0,82.43,南,精装,Fully Furnished,高,High,6.0,1996.0,29.0,板楼,Slab,223.0,2230000.0,27054.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110495653.html
qingpu,Qingpu,新长宁·水韵名邸,大区聚焦好房，17号线地铁口，凤凰楼层全明三房急售,3室1厅,3.0,92.38,南 北,精装,Fully Furnished,中,Mid,14.0,2025.0,0.0,板楼,Slab,320.0,3200000.0,34640.0,VR房源|随时看房,https://sh.lianjia.com/ershoufang/107113995590.html
qingpu,Qingpu,海上湾闻涧,独门独户，花园宽阔，业主诚意出售,4室2厅,4.0,289.14,南,精装,Fully Furnished,低,Low,6.0,2017.0,8.0,板楼,Slab,920.0,9200000.0,31819.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107107281588.html
qingpu,Qingpu,兆地尊庭,满五 环境优美 环境优美 付款方式良好,3室2厅,3.0,117.79,南 北,精装,Fully Furnished,低,Low,6.0,2014.0,11.0,板楼,Slab,360.0,3600000.0,30563.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107104307977.html
qingpu,Qingpu,西郊玫瑰湾花苑(公寓),大虹桥徐泾大平层 12米巨幕阳台 高区采光视野佳,3室2厅,3.0,156.74,南,精装,Fully Furnished,高,High,11.0,2003.0,22.0,板楼,Slab,800.0,8000000.0,51040.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110671882.html
qingpu,Qingpu,新大洲华庭苑,房子小区安静物业 满5华新板块 满5年 自住精装 南北,2室1厅,2.0,59.17,南 北,简装,Basic Furnished,高,High,6.0,2007.0,18.0,板楼,Slab,190.0,1900000.0,32111.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109721357.html
qingpu,Qingpu,湖燕大楼,采光刺眼，双南精装两房，满五年的好房子,2室1厅,2.0,67.57,南,精装,Fully Furnished,高,High,6.0,1985.0,40.0,板楼,Slab,206.0,2060000.0,30487.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110270761.html
qingpu,Qingpu,滨湖郡,精装品质上叠边套，近兰生复旦，近朱家角古镇大淀湖。,4室2厅,4.0,168.11,南,精装,Fully Furnished,低,Low,3.0,2015.0,10.0,板楼,Slab,580.0,5800000.0,34502.0,VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107108874658.html
qingpu,Qingpu,珠光新村,满五年唯1 小区在朱家角古镇上生活配套全权菜场chao市,3室2厅,3.0,98.05,南 北,简装,Basic Furnished,高,High,6.0,1997.0,28.0,板楼,Slab,245.0,2450000.0,24988.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107485490.html
qingpu,Qingpu,新凤北路500弄,自住装修+看房提前约+业主诚意出售,2室2厅,2.0,106.28,南 北,简装,Basic Furnished,高,High,4.0,1995.0,30.0,,Unknown,212.0,2120000.0,19948.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111906007.html
qingpu,Qingpu,星尚湾名邸,2梯3户+无连廊+产权车位+业主急售,3室2厅,3.0,97.25,南 西 北,精装,Fully Furnished,低,Low,16.0,2013.0,12.0,板楼,Slab,393.0,3930000.0,40412.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110755610.html
qingpu,Qingpu,淀湖山庄西区,近古镇，宝宜大三房，户型正气，诚意出售，随时看房。,3室2厅,3.0,100.71,南 北,精装,Fully Furnished,高,High,6.0,1998.0,27.0,板楼,Slab,175.0,1750000.0,17377.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113274427.html
qingpu,Qingpu,梦里水乡,满五一，乌税，楼层好，视野开阔，采光好，配套齐全,3室2厅,3.0,114.31,南 北,毛坯,Bare Shell,中,Mid,5.0,2007.0,18.0,板楼,Slab,280.0,2800000.0,24495.0,VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109435126.html
qingpu,Qingpu,星尚湾名邸,业主急卖，7层的小洋房，毛坯空置的现状，人车分流,3室2厅,3.0,120.22,南 北,毛坯,Bare Shell,中,Mid,7.0,2020.0,5.0,板楼,Slab,562.0,5620000.0,46748.0,VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114766797.html
qingpu,Qingpu,翠景苑(公寓),大虹桥国展旁，叠加别墅，自住精装 满五税少。,5室2厅,5.0,254.83,南,精装,Fully Furnished,低,Low,3.0,2005.0,20.0,板楼,Slab,1260.0,12600000.0,49445.0,VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107105066187.html
